team,date,matchup,wl,min,pts,team_id,game_id,season,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,stl,blk,tov,pf,plus_minus,bubble,sample
WAS,2020-07-31,WAS vs. PHX,L,242,112,1610612764,0021901235,2019-20,42,91,0.462,8,22,0.364,20,23,0.87,8,28,36,18,7,2,18,26,-13.0,True,True
WAS,2020-03-10,WAS vs. NYK,W,241,122,1610612764,0021900961,2019-20,35,74,0.473,14,35,0.4,38,45,0.844,9,28,37,23,8,4,16,25,7.0,False,False
WAS,2020-03-08,WAS vs. MIA,L,240,89,1610612764,0021900951,2019-20,26,78,0.333,19,47,0.404,18,21,0.857,4,25,29,19,11,2,13,26,-11.0,False,False
WAS,2020-03-06,WAS vs. ATL,W,240,118,1610612764,0021900930,2019-20,36,76,0.474,15,31,0.484,31,35,0.886,9,29,38,24,9,4,16,19,6.0,False,False
WAS,2020-03-04,WAS @ POR,L,241,104,1610612764,0021900925,2019-20,40,103,0.388,11,35,0.314,13,21,0.619,18,30,48,27,8,4,10,29,-21.0,False,False
WAS,2020-03-03,WAS @ SAC,L,240,126,1610612764,0021900916,2019-20,41,80,0.513,16,38,0.421,28,34,0.824,2,29,31,28,10,5,14,22,-7.0,False,False
WAS,2020-03-01,WAS @ GSW,W,240,124,1610612764,0021900901,2019-20,40,82,0.488,20,30,0.667,24,27,0.889,5,29,34,24,10,5,13,20,14.0,False,True
WAS,2020-02-28,WAS @ UTA,L,242,119,1610612764,0021900885,2019-20,45,98,0.459,14,37,0.378,15,21,0.714,13,28,41,23,12,4,11,20,-10.0,False,False
WAS,2020-02-26,WAS vs. BKN,W,241,110,1610612764,0021900866,2019-20,41,96,0.427,15,39,0.385,13,16,0.813,9,30,39,22,9,2,11,26,4.0,False,False
WAS,2020-02-24,WAS vs. MIL,L,265,134,1610612764,0021900851,2019-20,47,98,0.48,15,35,0.429,25,33,0.758,6,35,41,27,8,0,17,27,-3.0,False,False
WAS,2020-02-23,WAS @ CHI,L,239,117,1610612764,0021900845,2019-20,37,73,0.507,12,30,0.4,31,36,0.861,7,27,34,24,15,3,24,27,-9.0,False,False
WAS,2020-02-21,WAS vs. CLE,L,240,108,1610612764,0021900827,2019-20,41,106,0.387,9,37,0.243,17,23,0.739,17,30,47,24,12,3,11,26,-5.0,False,False
WAS,2020-02-12,WAS @ NYK,W,239,114,1610612764,0021900811,2019-20,40,84,0.476,10,28,0.357,24,33,0.727,6,34,40,25,13,7,13,21,18.0,False,False
WAS,2020-02-11,WAS vs. CHI,W,240,126,1610612764,0021900803,2019-20,48,89,0.539,11,32,0.344,19,24,0.792,9,35,44,28,11,6,17,16,12.0,False,False
WAS,2020-02-09,WAS vs. MEM,L,240,99,1610612764,0021900789,2019-20,35,100,0.35,7,33,0.212,22,29,0.759,9,41,50,25,7,4,7,22,-7.0,False,False
WAS,2020-02-07,WAS vs. DAL,W,240,119,1610612764,0021900770,2019-20,45,90,0.5,19,38,0.5,10,13,0.769,8,31,39,28,8,4,13,19,1.0,False,False
WAS,2020-02-03,WAS vs. GSW,L,239,117,1610612764,0021900744,2019-20,42,83,0.506,9,22,0.409,24,29,0.828,2,33,35,28,6,4,11,24,-8.0,False,False
WAS,2020-02-01,WAS vs. BKN,W,240,113,1610612764,0021900731,2019-20,44,100,0.44,9,32,0.281,16,26,0.615,18,33,51,21,9,8,9,20,6.0,False,False
WAS,2020-01-30,WAS vs. CHA,W,241,121,1610612764,0021900715,2019-20,41,86,0.477,14,37,0.378,25,27,0.926,19,38,57,24,3,6,18,22,14.0,False,False
WAS,2020-01-28,WAS @ MIL,L,241,131,1610612764,0021900705,2019-20,44,94,0.468,14,32,0.438,29,34,0.853,11,24,35,28,6,6,10,27,-20.0,False,False
WAS,2020-01-26,WAS @ ATL,L,240,133,1610612764,0021900687,2019-20,42,88,0.477,11,33,0.333,38,42,0.905,8,26,34,20,5,7,11,26,-19.0,False,False
WAS,2020-01-23,WAS @ CLE,W,240,124,1610612764,0021900666,2019-20,47,85,0.553,16,36,0.444,14,18,0.778,7,34,41,28,3,3,10,18,12.0,False,False
WAS,2020-01-22,WAS @ MIA,L,264,129,1610612764,0021900658,2019-20,50,99,0.505,13,42,0.31,16,20,0.8,7,34,41,30,10,5,11,29,-5.0,False,False
WAS,2020-01-20,WAS vs. DET,W,238,106,1610612764,0021900639,2019-20,42,82,0.512,9,24,0.375,13,16,0.813,6,38,44,22,9,6,19,23,6.0,False,False
WAS,2020-01-17,WAS @ TOR,L,239,111,1610612764,0021900621,2019-20,40,89,0.449,15,35,0.429,16,23,0.696,13,30,43,19,9,3,26,16,-29.0,False,False
WAS,2020-01-15,WAS @ CHI,L,239,106,1610612764,0021900607,2019-20,37,79,0.468,11,27,0.407,21,26,0.808,7,31,38,25,8,6,16,17,-9.0,False,False
WAS,2020-01-12,WAS vs. UTA,L,240,116,1610612764,0021900585,2019-20,47,93,0.505,7,22,0.318,15,17,0.882,9,28,37,28,5,4,9,18,-11.0,False,False
WAS,2020-01-10,WAS vs. ATL,W,240,111,1610612764,0021900567,2019-20,42,112,0.375,10,29,0.345,17,28,0.607,19,38,57,26,11,1,9,22,10.0,False,False
WAS,2020-01-08,WAS @ ORL,L,240,89,1610612764,0021900557,2019-20,36,84,0.429,6,23,0.261,11,19,0.579,10,30,40,24,8,5,23,22,-34.0,False,False
WAS,2020-01-06,WAS vs. BOS,W,240,99,1610612764,0021900542,2019-20,39,84,0.464,7,21,0.333,14,23,0.609,7,40,47,18,8,9,14,22,5.0,False,False
WAS,2020-01-04,WAS vs. DEN,W,241,128,1610612764,0021900528,2019-20,50,91,0.549,6,16,0.375,22,27,0.815,14,35,49,20,5,6,11,28,14.0,False,False
WAS,2020-01-03,WAS vs. POR,L,239,103,1610612764,0021900519,2019-20,38,90,0.422,11,33,0.333,16,25,0.64,14,27,41,19,5,4,12,28,-19.0,False,False
WAS,2020-01-01,WAS vs. ORL,L,240,101,1610612764,0021900504,2019-20,33,87,0.379,9,31,0.29,26,31,0.839,9,37,46,18,5,4,13,23,-21.0,False,True
WAS,2019-12-30,WAS vs. MIA,W,240,123,1610612764,0021900492,2019-20,43,84,0.512,17,37,0.459,20,30,0.667,9,31,40,26,13,6,9,27,18.0,False,False
WAS,2019-12-28,WAS vs. NYK,L,239,100,1610612764,0021900476,2019-20,33,96,0.344,10,25,0.4,24,31,0.774,14,35,49,16,15,3,11,22,-7.0,False,False
WAS,2019-12-26,WAS @ DET,L,240,102,1610612764,0021900460,2019-20,38,92,0.413,7,24,0.292,19,27,0.704,18,26,44,18,7,5,12,25,-30.0,False,False
WAS,2019-12-23,WAS @ NYK,W,240,121,1610612764,0021900447,2019-20,47,100,0.47,10,30,0.333,17,30,0.567,16,32,48,27,12,7,8,12,6.0,False,False
WAS,2019-12-21,WAS @ PHI,L,239,108,1610612764,0021900433,2019-20,36,88,0.409,7,31,0.226,29,34,0.853,7,31,38,18,7,3,11,21,-17.0,False,False
WAS,2019-12-20,WAS @ TOR,L,241,118,1610612764,0021900423,2019-20,40,87,0.46,14,39,0.359,24,32,0.75,8,31,39,24,6,1,13,28,-4.0,False,False
WAS,2019-12-18,WAS vs. CHI,L,266,109,1610612764,0021900409,2019-20,34,95,0.358,14,45,0.311,27,32,0.844,14,41,55,21,8,7,14,20,-1.0,False,False
WAS,2019-12-16,WAS @ DET,W,242,133,1610612764,0021900394,2019-20,49,88,0.557,18,34,0.529,17,21,0.81,7,28,35,31,6,5,15,27,14.0,False,False
WAS,2019-12-14,WAS @ MEM,L,239,111,1610612764,0021900383,2019-20,36,85,0.424,14,38,0.368,25,32,0.781,11,23,34,22,12,4,18,22,-17.0,False,False
WAS,2019-12-10,WAS @ CHA,L,240,107,1610612764,0021900352,2019-20,38,90,0.422,11,35,0.314,20,25,0.8,13,32,45,27,7,7,10,24,-7.0,False,True
WAS,2019-12-08,WAS vs. LAC,L,240,119,1610612764,0021900339,2019-20,40,88,0.455,14,33,0.424,25,30,0.833,8,30,38,28,5,3,13,22,-16.0,False,False
WAS,2019-12-06,WAS @ MIA,L,241,103,1610612764,0021900324,2019-20,39,91,0.429,12,39,0.308,13,14,0.929,9,30,39,29,6,4,11,20,-9.0,False,False
WAS,2019-12-05,WAS vs. PHI,W,240,119,1610612764,0021900316,2019-20,41,90,0.456,11,27,0.407,26,32,0.813,13,28,41,25,9,1,11,20,6.0,False,False
WAS,2019-12-03,WAS vs. ORL,L,240,120,1610612764,0021900300,2019-20,45,89,0.506,12,35,0.343,18,23,0.783,5,33,38,22,9,3,10,23,-7.0,False,False
WAS,2019-12-01,WAS @ LAC,L,240,125,1610612764,0021900292,2019-20,47,102,0.461,11,30,0.367,20,27,0.741,12,31,43,32,10,1,14,29,-25.0,False,False
WAS,2019-11-29,WAS @ LAL,L,239,103,1610612764,0021900279,2019-20,38,96,0.396,10,37,0.27,17,19,0.895,13,32,45,25,10,2,17,23,-22.0,False,False
WAS,2019-11-27,WAS @ PHX,W,239,140,1610612764,0021900263,2019-20,51,89,0.573,19,35,0.543,19,20,0.95,4,30,34,32,9,5,14,20,8.0,False,False
WAS,2019-11-26,WAS @ DEN,L,241,104,1610612764,0021900252,2019-20,40,95,0.421,10,40,0.25,14,21,0.667,5,31,36,26,9,3,12,22,-13.0,False,False
WAS,2019-11-24,WAS vs. SAC,L,240,106,1610612764,0021900237,2019-20,42,92,0.457,13,34,0.382,9,12,0.75,12,33,45,29,5,2,16,23,-7.0,False,False
WAS,2019-11-22,WAS vs. CHA,W,239,125,1610612764,0021900216,2019-20,48,91,0.527,14,34,0.412,15,20,0.75,6,35,41,34,10,3,11,13,7.0,False,False
WAS,2019-11-20,WAS vs. SAS,W,239,138,1610612764,0021900203,2019-20,54,92,0.587,18,30,0.6,12,15,0.8,6,32,38,37,4,3,17,20,6.0,False,False
WAS,2019-11-17,WAS @ ORL,L,241,121,1610612764,0021900185,2019-20,46,97,0.474,19,41,0.463,10,12,0.833,9,29,38,31,7,2,9,21,-4.0,False,True
WAS,2019-11-15,WAS @ MIN,W,241,137,1610612764,0021900171,2019-20,54,100,0.54,10,28,0.357,19,25,0.76,13,38,51,38,10,5,13,22,21.0,False,False
WAS,2019-11-13,WAS @ BOS,L,239,133,1610612764,0021900156,2019-20,50,96,0.521,11,29,0.379,22,27,0.815,9,27,36,28,5,4,8,23,-7.0,False,False
WAS,2019-11-08,WAS vs. CLE,L,239,100,1610612764,0021900118,2019-20,45,96,0.469,7,31,0.226,3,6,0.5,17,30,47,26,5,5,18,24,-13.0,False,False
WAS,2019-11-06,WAS @ IND,L,240,106,1610612764,0021900104,2019-20,37,95,0.389,13,40,0.325,19,19,1.0,16,32,48,24,3,3,16,26,-15.0,False,False
WAS,2019-11-04,WAS vs. DET,W,240,115,1610612764,0021900091,2019-20,43,93,0.462,8,29,0.276,21,25,0.84,13,28,41,27,9,7,11,23,16.0,False,False
WAS,2019-11-02,WAS vs. MIN,L,239,109,1610612764,0021900080,2019-20,37,95,0.389,12,35,0.343,23,27,0.852,8,31,39,21,11,4,17,18,-22.0,False,False
WAS,2019-10-30,WAS vs. HOU,L,241,158,1610612764,0021900061,2019-20,57,91,0.626,20,36,0.556,24,29,0.828,11,29,40,31,6,4,19,27,-1.0,False,False
WAS,2019-10-26,WAS @ SAS,L,239,122,1610612764,0021900033,2019-20,47,95,0.495,16,34,0.471,12,17,0.706,8,33,41,30,3,8,12,15,-2.0,False,False
WAS,2019-10-25,WAS @ OKC,W,240,97,1610612764,0021900022,2019-20,39,97,0.402,11,41,0.268,8,10,0.8,8,39,47,21,9,6,15,21,12.0,False,False
WAS,2019-10-23,WAS @ DAL,L,241,100,1610612764,0021900009,2019-20,37,93,0.398,11,41,0.268,15,18,0.833,11,36,47,26,6,3,17,32,-8.0,False,False
MEM,2020-08-13,MEM vs. MIL,W,240,119,1610612763,0021901311,2019-20,45,90,0.5,13,33,0.394,16,23,0.696,9,46,55,36,4,3,18,18,13.0,True,True
MEM,2020-08-11,MEM vs. BOS,L,242,107,1610612763,0021901301,2019-20,35,89,0.393,7,29,0.241,30,38,0.789,14,30,44,26,8,4,8,15,-15.0,True,False
MEM,2020-08-09,MEM @ TOR,L,241,99,1610612763,0021901286,2019-20,37,91,0.407,14,42,0.333,11,16,0.688,10,32,42,24,14,3,22,27,-9.0,True,False
MEM,2020-08-07,MEM vs. OKC,W,241,121,1610612763,0021901275,2019-20,46,83,0.554,11,31,0.355,18,20,0.9,12,46,58,24,6,4,19,19,29.0,True,False
MEM,2020-08-05,MEM @ UTA,L,240,115,1610612763,0021901262,2019-20,43,91,0.473,11,29,0.379,18,25,0.72,9,32,41,21,7,3,14,28,-9.0,True,True
MEM,2020-08-03,MEM @ NOP,L,240,99,1610612763,0021901253,2019-20,37,93,0.398,12,43,0.279,13,15,0.867,8,35,43,25,3,10,13,32,-10.0,True,True
MEM,2020-08-02,MEM vs. SAS,L,241,106,1610612763,0021901246,2019-20,42,91,0.462,7,30,0.233,15,18,0.833,3,36,39,27,5,3,12,27,-2.0,True,False
MEM,2020-07-31,MEM @ POR,L,264,135,1610612763,0021901234,2019-20,42,93,0.452,13,41,0.317,38,50,0.76,10,29,39,25,9,5,13,26,-5.0,True,False
MEM,2020-03-10,MEM vs. ORL,L,240,115,1610612763,0021900964,2019-20,38,76,0.5,11,29,0.379,28,38,0.737,7,32,39,24,7,5,20,22,-5.0,False,False
MEM,2020-03-07,MEM vs. ATL,W,240,118,1610612763,0021900943,2019-20,43,87,0.494,12,33,0.364,20,33,0.606,15,43,58,27,9,6,16,18,17.0,False,False
MEM,2020-03-06,MEM @ DAL,L,239,96,1610612763,0021900937,2019-20,39,84,0.464,9,30,0.3,9,13,0.692,9,38,47,29,7,4,19,15,-25.0,False,False
MEM,2020-03-04,MEM @ BKN,W,240,118,1610612763,0021900920,2019-20,43,100,0.43,20,44,0.455,12,14,0.857,18,41,59,21,8,5,11,15,39.0,False,False
MEM,2020-03-02,MEM @ ATL,W,239,127,1610612763,0021900905,2019-20,46,92,0.5,14,32,0.438,21,31,0.677,14,46,60,30,12,8,14,16,39.0,False,False
MEM,2020-02-29,MEM vs. LAL,W,241,105,1610612763,0021900891,2019-20,43,95,0.453,10,31,0.323,9,11,0.818,15,36,51,27,10,4,7,14,17.0,False,False
MEM,2020-02-28,MEM vs. SAC,L,239,101,1610612763,0021900881,2019-20,39,91,0.429,8,30,0.267,15,20,0.75,10,42,52,27,7,5,12,16,-3.0,False,False
MEM,2020-02-26,MEM @ HOU,L,238,112,1610612763,0021900870,2019-20,43,108,0.398,13,39,0.333,13,21,0.619,22,27,49,28,9,3,14,16,-28.0,False,False
MEM,2020-02-24,MEM @ LAC,L,241,97,1610612763,0021900856,2019-20,37,89,0.416,7,27,0.259,16,22,0.727,11,34,45,20,6,7,13,18,-27.0,False,False
MEM,2020-02-21,MEM @ LAL,L,240,105,1610612763,0021900833,2019-20,42,92,0.457,5,15,0.333,16,31,0.516,16,34,50,22,9,1,16,27,-12.0,False,False
MEM,2020-02-20,MEM @ SAC,L,240,125,1610612763,0021900824,2019-20,43,85,0.506,12,30,0.4,27,32,0.844,11,40,51,25,5,5,19,29,-4.0,False,False
MEM,2020-02-12,MEM vs. POR,W,240,111,1610612763,0021900812,2019-20,45,95,0.474,6,23,0.261,15,22,0.682,15,42,57,26,8,9,12,18,7.0,False,False
MEM,2020-02-09,MEM @ WAS,W,240,106,1610612763,0021900789,2019-20,43,102,0.422,5,32,0.156,15,25,0.6,13,49,62,19,4,4,13,23,7.0,False,False
MEM,2020-02-07,MEM @ PHI,L,240,107,1610612763,0021900769,2019-20,38,93,0.409,5,21,0.238,26,31,0.839,9,31,40,25,13,6,14,15,-12.0,False,False
MEM,2020-02-05,MEM @ DAL,W,240,121,1610612763,0021900761,2019-20,47,89,0.528,12,25,0.48,15,20,0.75,10,42,52,27,6,4,10,24,14.0,False,False
MEM,2020-02-03,MEM vs. DET,W,241,96,1610612763,0021900748,2019-20,42,90,0.467,2,17,0.118,10,12,0.833,7,40,47,27,6,12,11,18,14.0,False,False
MEM,2020-01-31,MEM @ NOP,L,241,111,1610612763,0021900723,2019-20,45,96,0.469,6,31,0.194,15,26,0.577,11,23,34,17,10,8,11,21,-28.0,False,False
MEM,2020-01-29,MEM @ NYK,W,241,127,1610612763,0021900710,2019-20,43,86,0.5,13,28,0.464,28,33,0.848,7,37,44,25,7,3,11,22,21.0,False,False
MEM,2020-01-28,MEM vs. DEN,W,240,104,1610612763,0021900704,2019-20,46,82,0.561,6,18,0.333,6,14,0.429,6,35,41,32,12,11,16,18,8.0,False,False
MEM,2020-01-26,MEM vs. PHX,W,240,114,1610612763,0021900690,2019-20,44,84,0.524,8,19,0.421,18,26,0.692,8,38,46,25,10,8,25,27,5.0,False,False
MEM,2020-01-24,MEM @ DET,W,240,125,1610612763,0021900670,2019-20,43,79,0.544,11,22,0.5,28,31,0.903,8,41,49,27,6,4,14,23,13.0,False,False
MEM,2020-01-22,MEM @ BOS,L,239,95,1610612763,0021900657,2019-20,36,85,0.424,11,32,0.344,12,15,0.8,5,35,40,24,7,8,16,16,-24.0,False,False
MEM,2020-01-20,MEM vs. NOP,L,240,116,1610612763,0021900646,2019-20,46,103,0.447,9,33,0.273,15,21,0.714,15,36,51,26,8,3,14,19,-10.0,False,False
MEM,2020-01-17,MEM vs. CLE,W,238,113,1610612763,0021900622,2019-20,45,89,0.506,9,28,0.321,14,20,0.7,7,37,44,32,11,8,12,19,4.0,False,False
MEM,2020-01-14,MEM vs. HOU,W,239,121,1610612763,0021900600,2019-20,46,91,0.505,13,37,0.351,16,19,0.842,7,35,42,29,6,9,7,19,11.0,False,False
MEM,2020-01-12,MEM vs. GSW,W,240,122,1610612763,0021900588,2019-20,45,100,0.45,11,35,0.314,21,25,0.84,18,42,60,33,17,7,16,16,20.0,False,False
MEM,2020-01-10,MEM vs. SAS,W,241,134,1610612763,0021900571,2019-20,52,100,0.52,16,38,0.421,14,16,0.875,11,38,49,39,5,6,8,20,13.0,False,False
MEM,2020-01-07,MEM vs. MIN,W,240,119,1610612763,0021900551,2019-20,46,89,0.517,8,28,0.286,19,21,0.905,9,35,44,22,12,6,15,18,7.0,False,False
MEM,2020-01-05,MEM @ PHX,W,241,121,1610612763,0021900537,2019-20,45,83,0.542,18,42,0.429,13,17,0.765,3,39,42,31,4,8,16,22,7.0,False,False
MEM,2020-01-04,MEM @ LAC,W,240,140,1610612763,0021900523,2019-20,49,96,0.51,18,39,0.462,24,28,0.857,11,43,54,36,8,10,9,23,26.0,False,False
MEM,2020-01-02,MEM @ SAC,L,241,123,1610612763,0021900515,2019-20,45,93,0.484,13,34,0.382,20,21,0.952,8,34,42,31,4,0,17,25,-5.0,False,False
MEM,2019-12-29,MEM vs. CHA,W,238,117,1610612763,0021900487,2019-20,45,93,0.484,10,35,0.286,17,17,1.0,14,37,51,30,5,5,14,20,13.0,False,False
MEM,2019-12-28,MEM @ DEN,L,241,110,1610612763,0021900472,2019-20,41,84,0.488,9,30,0.3,19,25,0.76,11,34,45,32,5,5,17,24,-9.0,False,False
MEM,2019-12-26,MEM @ OKC,W,240,110,1610612763,0021900462,2019-20,46,84,0.548,10,25,0.4,8,11,0.727,8,42,50,26,6,8,15,14,13.0,False,False
MEM,2019-12-23,MEM vs. SAS,L,241,115,1610612763,0021900450,2019-20,45,96,0.469,15,37,0.405,10,16,0.625,11,24,35,28,7,0,13,19,-30.0,False,False
MEM,2019-12-21,MEM vs. SAC,W,242,119,1610612763,0021900435,2019-20,40,83,0.482,15,35,0.429,24,29,0.828,8,36,44,32,8,6,14,16,4.0,False,False
MEM,2019-12-20,MEM @ CLE,L,240,107,1610612763,0021900420,2019-20,44,102,0.431,14,41,0.341,5,7,0.714,10,36,46,31,9,8,7,17,-7.0,False,False
MEM,2019-12-18,MEM @ OKC,L,240,122,1610612763,0021900412,2019-20,50,99,0.505,10,26,0.385,12,15,0.8,15,32,47,27,5,2,13,25,-4.0,False,False
MEM,2019-12-16,MEM vs. MIA,W,241,118,1610612763,0021900397,2019-20,42,86,0.488,13,36,0.361,21,30,0.7,16,29,45,28,4,6,15,20,7.0,False,False
MEM,2019-12-14,MEM vs. WAS,W,239,128,1610612763,0021900383,2019-20,48,84,0.571,11,27,0.407,21,24,0.875,9,37,46,32,11,7,23,24,17.0,False,False
MEM,2019-12-13,MEM vs. MIL,L,240,114,1610612763,0021900376,2019-20,38,98,0.388,20,49,0.408,18,23,0.783,11,34,45,27,9,5,13,26,-13.0,False,False
MEM,2019-12-11,MEM @ PHX,W,241,115,1610612763,0021900363,2019-20,42,87,0.483,10,24,0.417,21,26,0.808,7,48,55,23,8,4,18,28,7.0,False,False
MEM,2019-12-09,MEM @ GSW,W,240,110,1610612763,0021900351,2019-20,41,82,0.5,15,40,0.375,13,17,0.765,1,41,42,29,13,6,18,20,8.0,False,False
MEM,2019-12-07,MEM @ UTA,L,241,112,1610612763,0021900334,2019-20,43,81,0.531,10,35,0.286,16,25,0.64,5,23,28,23,15,3,14,19,-14.0,False,False
MEM,2019-12-04,MEM @ CHI,L,242,99,1610612763,0021900311,2019-20,37,96,0.385,7,30,0.233,18,21,0.857,11,35,46,24,14,6,12,28,-7.0,False,False
MEM,2019-12-02,MEM vs. IND,L,240,104,1610612763,0021900296,2019-20,38,89,0.427,10,38,0.263,18,19,0.947,8,30,38,23,5,6,11,20,-13.0,False,False
MEM,2019-12-01,MEM @ MIN,W,240,115,1610612763,0021900286,2019-20,41,100,0.41,16,40,0.4,17,21,0.81,12,38,50,27,8,3,11,26,8.0,False,True
MEM,2019-11-29,MEM vs. UTA,L,238,94,1610612763,0021900274,2019-20,37,94,0.394,10,34,0.294,10,17,0.588,15,40,55,22,1,8,11,17,-9.0,False,False
MEM,2019-11-27,MEM vs. LAC,L,239,119,1610612763,0021900260,2019-20,43,92,0.467,11,28,0.393,22,26,0.846,13,35,48,26,9,3,20,22,-2.0,False,False
MEM,2019-11-25,MEM @ IND,L,241,114,1610612763,0021900242,2019-20,46,96,0.479,13,29,0.448,9,13,0.692,8,32,40,30,6,5,8,16,-12.0,False,False
MEM,2019-11-23,MEM vs. LAL,L,241,108,1610612763,0021900232,2019-20,43,89,0.483,14,30,0.467,8,13,0.615,12,35,47,28,12,3,19,19,-1.0,False,False
MEM,2019-11-19,MEM vs. GSW,L,238,95,1610612763,0021900198,2019-20,36,88,0.409,9,25,0.36,14,19,0.737,7,30,37,26,6,4,12,23,-19.0,False,False
MEM,2019-11-17,MEM vs. DEN,L,240,114,1610612763,0021900186,2019-20,39,84,0.464,16,36,0.444,20,24,0.833,9,36,45,29,4,3,16,17,-17.0,False,False
MEM,2019-11-15,MEM vs. UTA,W,240,107,1610612763,0021900170,2019-20,43,96,0.448,10,35,0.286,11,13,0.846,9,37,46,25,6,5,11,23,1.0,False,False
MEM,2019-11-13,MEM @ CHA,W,240,119,1610612763,0021900154,2019-20,48,89,0.539,17,35,0.486,6,9,0.667,11,34,45,32,9,5,23,21,2.0,False,False
MEM,2019-11-11,MEM @ SAS,W,241,113,1610612763,0021900143,2019-20,44,87,0.506,11,28,0.393,14,20,0.7,9,38,47,32,7,5,11,20,4.0,False,False
MEM,2019-11-09,MEM vs. DAL,L,241,122,1610612763,0021900130,2019-20,50,95,0.526,12,36,0.333,10,14,0.714,10,29,39,31,10,6,15,22,-16.0,False,False
MEM,2019-11-08,MEM @ ORL,L,241,86,1610612763,0021900117,2019-20,32,86,0.372,11,29,0.379,11,13,0.846,4,32,36,23,3,5,18,22,-32.0,False,False
MEM,2019-11-06,MEM vs. MIN,W,240,137,1610612763,0021900108,2019-20,50,88,0.568,12,23,0.522,25,30,0.833,8,41,49,34,4,3,17,22,16.0,False,False
MEM,2019-11-04,MEM vs. HOU,L,239,100,1610612763,0021900093,2019-20,40,94,0.426,3,25,0.12,17,21,0.81,13,38,51,19,13,7,14,21,-7.0,False,False
MEM,2019-11-02,MEM vs. PHX,L,240,105,1610612763,0021900081,2019-20,42,86,0.488,9,28,0.321,12,19,0.632,13,33,46,26,9,8,20,23,-9.0,False,False
MEM,2019-10-29,MEM @ LAL,L,239,91,1610612763,0021900054,2019-20,31,95,0.326,7,34,0.206,22,23,0.957,13,33,46,20,10,3,21,27,-29.0,False,True
MEM,2019-10-27,MEM vs. BKN,W,267,134,1610612763,0021900037,2019-20,50,103,0.485,14,33,0.424,20,25,0.8,8,41,49,33,9,10,12,29,1.0,False,False
MEM,2019-10-25,MEM vs. CHI,L,239,102,1610612763,0021900020,2019-20,39,94,0.415,10,29,0.345,14,20,0.7,15,41,56,24,8,6,18,21,-8.0,False,False
MEM,2019-10-23,MEM @ MIA,L,240,101,1610612763,0021900007,2019-20,38,89,0.427,5,32,0.156,20,30,0.667,9,31,40,22,9,7,24,31,-19.0,False,False
UTA,2020-08-13,UTA vs. SAS,W,239,118,1610612762,0021901314,2019-20,47,101,0.465,15,46,0.326,9,10,0.9,12,31,43,25,7,5,8,23,6.0,True,True
UTA,2020-08-10,UTA vs. DAL,L,239,114,1610612762,0021901293,2019-20,39,82,0.476,21,46,0.457,15,20,0.75,11,27,38,28,5,6,12,19,-8.0,True,True
UTA,2020-08-08,UTA @ DEN,L,288,132,1610612762,0021901281,2019-20,47,105,0.448,22,55,0.4,16,22,0.727,15,36,51,34,6,4,22,30,-2.0,True,False
UTA,2020-08-07,UTA @ SAS,L,240,111,1610612762,0021901274,2019-20,38,91,0.418,16,37,0.432,19,24,0.792,10,39,49,25,8,4,15,19,-8.0,True,True
UTA,2020-08-05,UTA vs. MEM,W,241,124,1610612762,0021901262,2019-20,38,84,0.452,18,45,0.4,30,33,0.909,11,35,46,25,5,4,17,23,9.0,True,True
UTA,2020-08-03,UTA vs. LAL,L,238,108,1610612762,0021901255,2019-20,37,83,0.446,12,43,0.279,22,25,0.88,7,35,42,25,8,3,21,29,-8.0,True,True
UTA,2020-08-01,UTA @ OKC,L,240,94,1610612762,0021901240,2019-20,34,87,0.391,8,31,0.258,18,22,0.818,12,23,35,17,11,4,14,21,-16.0,True,False
UTA,2020-07-30,UTA @ NOP,W,240,106,1610612762,0021901231,2019-20,37,84,0.44,8,34,0.235,24,28,0.857,12,31,43,17,11,6,20,23,2.0,True,True
UTA,2020-03-09,UTA vs. TOR,L,241,92,1610612762,0021900959,2019-20,33,83,0.398,16,43,0.372,10,14,0.714,6,28,34,24,12,4,11,20,-9.0,False,False
UTA,2020-03-07,UTA @ DET,W,240,111,1610612762,0021900941,2019-20,40,77,0.519,10,33,0.303,21,28,0.75,9,31,40,17,10,4,9,19,6.0,False,False
UTA,2020-03-06,UTA @ BOS,W,241,99,1610612762,0021900933,2019-20,36,80,0.45,17,45,0.378,10,12,0.833,8,32,40,23,8,7,18,19,5.0,False,False
UTA,2020-03-04,UTA @ NYK,W,242,112,1610612762,0021900921,2019-20,41,81,0.506,10,36,0.278,20,25,0.8,6,31,37,26,5,5,11,20,8.0,False,True
UTA,2020-03-02,UTA @ CLE,W,242,126,1610612762,0021900902,2019-20,47,83,0.566,20,41,0.488,12,14,0.857,8,39,47,30,3,7,15,17,13.0,False,False
UTA,2020-02-28,UTA vs. WAS,W,241,129,1610612762,0021900885,2019-20,44,89,0.494,19,37,0.514,22,30,0.733,15,39,54,23,7,5,15,22,10.0,False,False
UTA,2020-02-26,UTA vs. BOS,L,240,103,1610612762,0021900872,2019-20,40,89,0.449,12,40,0.3,11,15,0.733,13,28,41,16,5,3,9,16,-11.0,False,False
UTA,2020-02-24,UTA vs. PHX,L,239,111,1610612762,0021900855,2019-20,32,68,0.471,10,26,0.385,37,43,0.86,5,25,30,16,8,2,19,23,-20.0,False,True
