name,dist,value,made,desc,team,opp,x,y,player_id,game_id,event_id,shot_id,running,jump,hook,layup,driving,dunk,alley,reverse,turnaround,fadeaway,bank,finger,putback,float,pullup,step,cutting,tip,zone,area,date,period,min_left,sec_left
H. Giles III,0,2,True,Alley Oop Dunk Shot,ORL,SAC,1,-5,1628385,0021901247,487,0021901247-487,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200802,3,3,37
T. Ross,25,3,False,Jump Shot,ORL,SAC,157,201,203082,0021901247,489,0021901247-489,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Right Side Center(RC),20200802,3,3,22
M. Carter-Williams,1,2,True,Driving Floating Jump Shot,ORL,SAC,4,18,203487,0021901247,499,0021901247-499,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,Less Than 8 ft.,Center(C),20200802,3,2,57
H. Giles III,1,2,True,Layup Shot,ORL,SAC,11,-1,1628385,0021901247,509,0021901247-509,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200802,3,2,10
C. Joseph,18,2,False,Pullup Jump shot,ORL,SAC,-10,187,202709,0021901247,517,0021901247-517,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,16-24 ft.,Center(C),20200802,3,1,46
B. Hield,25,3,True,Pullup Jump shot,ORL,SAC,-135,214,1627741,0021901247,529,0021901247-529,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,24+ ft.,Left Side Center(LC),20200802,3,1,10
J. Isaac,25,3,False,Jump Shot,ORL,SAC,-51,249,1628371,0021901247,531,0021901247-531,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Center(C),20200802,3,0,56
B. Hield,16,2,True,Step Back Jump shot,ORL,SAC,-105,129,1627741,0021901247,539,0021901247-539,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,16-24 ft.,Left Side Center(LC),20200802,3,0,33
B. Hield,24,3,False,Pullup Jump shot,ORL,SAC,-101,226,1627741,0021901247,545,0021901247-545,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,24+ ft.,Left Side Center(LC),20200802,3,0,0
J. Isaac,11,2,False,Turnaround Jump Shot,ORL,SAC,-74,94,1628371,0021901247,564,0021901247-564,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8-16 ft.,Left Side(L),20200802,4,11,12
B. Bogdanovic,22,3,True,Jump Shot,ORL,SAC,228,27,203992,0021901247,566,0021901247-566,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Right Side(R),20200802,4,10,57
M. Fultz,18,2,False,Pullup Jump shot,ORL,SAC,67,169,1628365,0021901247,570,0021901247-570,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,16-24 ft.,Right Side Center(RC),20200802,4,10,40
D. Jeffries,25,3,True,Jump Shot,ORL,SAC,-20,250,1629610,0021901247,572,0021901247-572,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Center(C),20200802,4,10,30
M. Fultz,11,2,False,Fadeaway Jump Shot,ORL,SAC,-119,8,1628365,0021901247,579,0021901247-579,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,8-16 ft.,Left Side(L),20200802,4,9,49
R. Holmes,0,2,True,Driving Dunk Shot,ORL,SAC,9,3,1626158,0021901247,581,0021901247-581,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200802,4,9,41
B. Bogdanovic,26,3,True,Jump Shot,ORL,SAC,68,253,203992,0021901247,587,0021901247-587,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Center(C),20200802,4,9,11
M. Carter-Williams,24,3,False,Jump Shot,ORL,SAC,-239,41,203487,0021901247,589,0021901247-589,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Left Side(L),20200802,4,8,47
M. Fultz,15,2,False,Pullup Jump shot,ORL,SAC,151,8,1628365,0021901247,593,0021901247-593,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8-16 ft.,Right Side(R),20200802,4,8,33
M. Carter-Williams,25,3,True,Jump Shot,ORL,SAC,158,206,203487,0021901247,599,0021901247-599,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Right Side Center(RC),20200802,4,8,6
D. Jeffries,15,2,True,Floating Jump shot,ORL,SAC,-19,150,1629610,0021901247,601,0021901247-601,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,8-16 ft.,Center(C),20200802,4,7,52
R. Holmes,7,2,False,Pullup Jump shot,ORL,SAC,39,67,1626158,0021901247,607,0021901247-607,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Less Than 8 ft.,Center(C),20200802,4,7,24
T. Ross,26,3,True,Jump Shot,ORL,SAC,-45,257,203082,0021901247,611,0021901247-611,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Center(C),20200802,4,7,9
K. Birch,3,2,False,Driving Finger Roll Layup Shot,ORL,SAC,21,28,203920,0021901247,615,0021901247-615,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200802,4,6,42
D. Jeffries,24,3,True,Jump Shot,ORL,SAC,239,56,1629610,0021901247,617,0021901247-617,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Right Side(R),20200802,4,6,36
B. Bogdanovic,8,2,False,Pullup Jump shot,ORL,SAC,78,38,203992,0021901247,630,0021901247-630,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8-16 ft.,Right Side(R),20200802,4,11,36
M. Fultz,2,2,True,Reverse Layup Shot,ORL,SAC,-19,15,1628365,0021901247,632,0021901247-632,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200802,4,6,17
D. Jeffries,8,2,True,Driving Floating Jump Shot,ORL,SAC,38,71,1629610,0021901247,633,0021901247-633,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,8-16 ft.,Center(C),20200802,4,6,4
T. Ross,24,3,False,Pullup Jump shot,ORL,SAC,196,154,203082,0021901247,637,0021901247-637,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,24+ ft.,Right Side Center(RC),20200802,4,5,27
H. Giles III,24,3,False,Jump Shot,ORL,SAC,16,248,1628385,0021901247,647,0021901247-647,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Center(C),20200802,4,4,56
H. Giles III,0,2,True,Alley Oop Layup shot,ORL,SAC,-2,5,1628385,0021901247,651,0021901247-651,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200802,4,4,42
Y. Ferrell,17,2,True,Pullup Jump shot,ORL,SAC,-8,177,1627812,0021901247,658,0021901247-658,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,16-24 ft.,Center(C),20200802,4,4,20
H. Giles III,21,2,True,Jump Shot,ORL,SAC,-4,210,1628385,0021901247,665,0021901247-665,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16-24 ft.,Center(C),20200802,4,3,43
W. Iwundu,1,2,True,Driving Layup Shot,ORL,SAC,-9,13,1628411,0021901247,678,0021901247-678,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200802,4,2,43
Y. Ferrell,25,3,False,Step Back Jump shot,ORL,SAC,-41,256,1627812,0021901247,679,0021901247-679,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,24+ ft.,Center(C),20200802,4,2,28
C. Brewer,1,2,True,Running Finger Roll Layup Shot,ORL,SAC,18,3,201147,0021901247,683,0021901247-683,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200802,4,2,8
D. Jeffries,4,2,True,Layup Shot,ORL,SAC,11,45,1629610,0021901247,700,0021901247-700,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200802,4,1,13
M. Bamba,17,2,False,Jump Shot,ORL,SAC,51,168,1628964,0021901247,702,0021901247-702,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16-24 ft.,Center(C),20200802,4,1,1
H. Giles III,1,2,True,Putback Layup Shot,ORL,SAC,6,13,1628385,0021901247,707,0021901247-707,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Less Than 8 ft.,Center(C),20200802,4,0,56
W. Iwundu,25,3,False,Jump Shot,ORL,SAC,-87,236,1628411,0021901247,710,0021901247-710,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Left Side Center(LC),20200802,4,0,40
H. Giles III,0,2,True,Cutting Dunk Shot,ORL,SAC,6,1,1628385,0021901247,714,0021901247-714,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,Less Than 8 ft.,Center(C),20200802,4,0,22
L. Doncic,3,2,False,Driving Layup Shot,PHX,DAL,33,4,1629029,0021901249,7,0021901249-007,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200802,1,11,47
D. Ayton,11,2,False,Turnaround Fadeaway shot,PHX,DAL,113,4,1629028,0021901249,9,0021901249-009,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,8-16 ft.,Right Side(R),20200802,1,11,29
K. Porzingis,6,2,False,Turnaround Fadeaway shot,PHX,DAL,-11,68,204001,0021901249,11,0021901249-011,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200802,1,11,15
C. Johnson,23,3,True,Jump Shot,PHX,DAL,233,-6,1629661,0021901249,13,0021901249-013,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Right Side(R),20200802,1,11,4
L. Doncic,3,2,False,Driving Layup Shot,PHX,DAL,34,13,1629029,0021901249,15,0021901249-015,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200802,1,10,55
D. Booker,26,3,False,Pullup Jump shot,PHX,DAL,-170,209,1626164,0021901249,18,0021901249-018,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,24+ ft.,Left Side Center(LC),20200802,1,10,49
D. Finney-Smith,2,2,False,Layup Shot,PHX,DAL,-18,9,1627827,0021901249,20,0021901249-020,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200802,1,10,40
D. Finney-Smith,0,2,False,Tip Layup Shot,PHX,DAL,0,-6,1627827,0021901249,22,0021901249-022,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Less Than 8 ft.,Center(C),20200802,1,10,37
R. Rubio,25,3,True,Pullup Jump shot,PHX,DAL,161,195,201937,0021901249,24,0021901249-024,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,24+ ft.,Right Side Center(RC),20200802,1,10,30
K. Porzingis,24,3,True,Jump Shot,PHX,DAL,-26,247,204001,0021901249,25,0021901249-025,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Center(C),20200802,1,10,19
D. Ayton,1,2,True,Driving Layup Shot,PHX,DAL,-13,15,1629028,0021901249,28,0021901249-028,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200802,1,10,8
K. Porzingis,14,2,True,Fadeaway Jump Shot,PHX,DAL,-22,145,204001,0021901249,30,0021901249-030,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,8-16 ft.,Center(C),20200802,1,9,49
R. Rubio,12,2,True,Step Back Jump shot,PHX,DAL,-92,90,201937,0021901249,32,0021901249-032,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8-16 ft.,Left Side(L),20200802,1,9,32
L. Doncic,3,2,False,Turnaround Jump Shot,PHX,DAL,29,10,1629029,0021901249,35,0021901249-035,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200802,1,9,15
L. Doncic,1,2,True,Running Layup Shot,PHX,DAL,3,14,1629029,0021901249,40,0021901249-040,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200802,1,9,5
D. Ayton,19,2,False,Jump Shot,PHX,DAL,-132,139,1629028,0021901249,45,0021901249-045,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16-24 ft.,Left Side Center(LC),20200802,1,8,48
T. Hardaway Jr.,24,3,False,Jump Shot,PHX,DAL,-35,245,203501,0021901249,47,0021901249-047,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Center(C),20200802,1,8,38
M. Bridges,5,2,False,Fadeaway Jump Shot,PHX,DAL,6,53,1628969,0021901249,49,0021901249-049,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200802,1,8,23
K. Porzingis,12,2,True,Turnaround Jump Shot,PHX,DAL,-123,-4,204001,0021901249,51,0021901249-051,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8-16 ft.,Left Side(L),20200802,1,8,3
C. Johnson,23,3,True,Jump Shot,PHX,DAL,-229,33,1629661,0021901249,53,0021901249-053,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Left Side(L),20200802,1,7,47
S. Curry,22,3,True,Jump Shot,PHX,DAL,-222,-6,203552,0021901249,55,0021901249-055,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Left Side(L),20200802,1,7,34
D. Ayton,14,2,False,Jump Shot,PHX,DAL,-60,132,1629028,0021901249,57,0021901249-057,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8-16 ft.,Center(C),20200802,1,7,16
L. Doncic,2,2,True,Driving Layup Shot,PHX,DAL,25,-5,1629029,0021901249,59,0021901249-059,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200802,1,7,5
R. Rubio,5,2,False,Driving Layup Shot,PHX,DAL,57,10,201937,0021901249,63,0021901249-063,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200802,1,6,50
S. Curry,23,3,False,Jump Shot,PHX,DAL,-209,117,203552,0021901249,65,0021901249-065,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Left Side Center(LC),20200802,1,6,33
R. Rubio,18,2,False,Pullup Jump shot,PHX,DAL,-46,183,201937,0021901249,67,0021901249-067,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,16-24 ft.,Center(C),20200802,1,6,16
D. Wright,3,2,False,Driving Layup Shot,PHX,DAL,6,30,1626153,0021901249,69,0021901249-069,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Less Than 8 ft.,Center(C),20200802,1,5,53
D. Booker,12,2,False,Running Pull-Up Jump Shot,PHX,DAL,-35,120,1626164,0021901249,71,0021901249-071,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8-16 ft.,Center(C),20200802,1,5,47
K. Porzingis,26,3,False,Jump Shot,PHX,DAL,25,264,204001,0021901249,73,0021901249-073,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24+ ft.,Center(C),20200802,1,5,31
S. Curry,2,2,False,Driving Floating Bank Jump Shot,PHX,DAL,-6,22,203552,0021901249,82,0021901249-082,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,Less Than 8 ft.,Center(C),20200802,1,5,22
