game_id,home,away,date,home_pts,away_pts,min,home_fgm,home_fga,home_fg_pct,home_fg3m,home_fg3a,home_fg3_pct,home_ftm,home_fta,home_ft_pct,home_oreb,home_dreb,home_reb,home_ast,home_stl,home_blk,home_tov,home_pf,home_plus_minus,away_fgm,away_fga,away_fg_pct,away_fg3m,away_fg3a,away_fg3_pct,away_ftm,away_fta,away_ft_pct,away_oreb,away_dreb,away_reb,away_ast,away_stl,away_blk,away_tov,away_pf,away_plus_minus,bubble,sample,season
21900647,MIL,CHI,2020-01-20,111,98,241,45,77,0.584,11,26,0.423,10,23,0.435,3,45,48,34,7,5,23,15,13.0,34,92,0.37,14,48,0.292,16,18,0.889,7,32,39,18,11,2,16,21,-13.0,False,False,2019-20
21900648,BOS,LAL,2020-01-20,139,107,240,52,93,0.559,16,34,0.471,19,29,0.655,14,34,48,31,10,5,12,26,32.0,39,89,0.438,7,26,0.269,22,29,0.759,12,24,36,22,5,8,15,23,-32.0,False,False,2019-20
21900649,MIN,DEN,2020-01-20,100,107,241,38,91,0.418,13,42,0.31,11,14,0.786,11,31,42,26,7,5,9,11,-7.0,43,90,0.478,11,31,0.355,10,12,0.833,13,40,53,26,9,1,13,18,7.0,False,False,2019-20
21900650,PHX,SAS,2020-01-20,118,120,240,42,80,0.525,8,22,0.364,26,30,0.867,8,35,43,26,3,3,14,19,-2.0,43,87,0.494,17,31,0.548,17,22,0.773,6,25,31,30,12,7,8,23,2.0,False,False,2019-20
21900651,UTA,IND,2020-01-20,118,88,240,47,87,0.54,12,31,0.387,12,12,1.0,11,42,53,22,5,4,21,11,30.0,39,93,0.419,7,26,0.269,3,7,0.429,9,21,30,23,15,9,13,14,-30.0,False,False,2019-20
21900652,POR,GSW,2020-01-20,129,124,265,44,100,0.44,14,44,0.318,27,30,0.9,12,42,54,21,4,11,12,19,5.0,48,116,0.414,9,36,0.25,19,22,0.864,19,41,60,30,7,5,9,25,-5.0,False,False,2019-20
21900653,DAL,LAC,2020-01-21,107,110,241,39,91,0.429,12,43,0.279,17,24,0.708,12,37,49,23,7,8,12,28,-3.0,36,97,0.371,12,38,0.316,26,33,0.788,20,37,57,19,9,3,10,21,3.0,False,False,2019-20
21900654,DET,SAC,2020-01-22,127,106,241,39,73,0.534,12,29,0.414,37,44,0.841,3,45,48,19,9,4,17,19,21.0,42,98,0.429,10,35,0.286,12,23,0.522,12,33,45,23,10,1,10,28,-21.0,False,False,2019-20
21900655,ORL,OKC,2020-01-22,114,120,241,44,92,0.478,14,35,0.4,12,16,0.75,11,28,39,26,9,3,14,25,-6.0,46,76,0.605,9,19,0.474,19,23,0.826,0,36,36,22,10,7,15,17,6.0,False,False,2019-20
21900656,ATL,LAC,2020-01-22,102,95,240,36,102,0.353,11,35,0.314,19,23,0.826,23,40,63,21,8,3,15,31,7.0,33,78,0.423,4,21,0.19,25,39,0.641,8,37,45,19,5,8,14,20,-7.0,False,False,2019-20
21900657,BOS,MEM,2020-01-22,119,95,240,45,89,0.506,14,32,0.438,15,20,0.75,9,35,44,32,11,9,9,14,24.0,36,85,0.424,11,32,0.344,12,15,0.8,5,35,40,24,7,8,16,16,-24.0,False,False,2019-20
21900658,MIA,WAS,2020-01-22,134,129,266,43,85,0.506,17,33,0.515,31,36,0.861,6,37,43,29,3,6,16,18,5.0,50,99,0.505,13,42,0.31,16,20,0.8,7,34,41,30,10,5,11,29,-5.0,False,False,2019-20
21900659,NYK,LAL,2020-01-22,92,100,239,36,88,0.409,11,34,0.324,9,13,0.692,13,34,47,24,4,4,17,23,-8.0,36,82,0.439,9,27,0.333,19,28,0.679,11,32,43,18,13,8,10,14,8.0,False,False,2019-20
21900660,TOR,PHI,2020-01-22,107,95,241,40,86,0.465,13,33,0.394,14,21,0.667,8,45,53,27,6,2,12,19,12.0,32,84,0.381,18,46,0.391,13,18,0.722,8,37,45,25,8,6,13,23,-12.0,False,False,2019-20
21900661,CHI,MIN,2020-01-22,117,110,239,39,84,0.464,9,30,0.3,30,37,0.811,12,38,50,21,9,2,12,22,7.0,41,86,0.477,15,44,0.341,13,24,0.542,10,33,43,27,7,3,18,25,-7.0,False,False,2019-20
21900662,HOU,DEN,2020-01-22,121,105,240,42,89,0.472,13,29,0.448,24,28,0.857,18,35,53,26,10,7,17,16,16.0,42,92,0.457,10,28,0.357,11,15,0.733,13,27,40,25,12,6,15,21,-16.0,False,False,2019-20
21900663,NOP,SAS,2020-01-22,117,121,240,39,84,0.464,14,36,0.389,25,32,0.781,8,33,41,26,6,3,14,21,-4.0,45,89,0.506,11,27,0.407,20,25,0.8,9,35,44,17,7,4,11,23,4.0,False,False,2019-20
21900664,PHX,IND,2020-01-22,87,112,241,30,84,0.357,4,20,0.2,23,26,0.885,9,35,44,13,7,3,13,20,-25.0,45,84,0.536,9,20,0.45,13,20,0.65,4,38,42,26,8,8,9,20,25.0,False,False,2019-20
21900665,GSW,UTA,2020-01-22,96,129,239,35,88,0.398,6,23,0.261,20,24,0.833,11,26,37,20,5,5,8,23,-33.0,50,93,0.538,17,40,0.425,12,23,0.522,15,41,56,31,5,3,9,19,33.0,False,False,2019-20
21900666,CLE,WAS,2020-01-23,112,124,240,44,96,0.458,11,33,0.333,13,17,0.765,10,26,36,24,7,1,8,21,-12.0,47,85,0.553,16,36,0.444,14,18,0.778,7,34,41,28,3,3,10,18,12.0,False,False,2019-20
21900667,BKN,LAL,2020-01-23,113,128,240,40,91,0.44,21,46,0.457,12,15,0.8,8,33,41,30,12,3,16,17,-15.0,47,94,0.5,19,38,0.5,15,20,0.75,11,41,52,28,9,6,15,15,15.0,False,False,2019-20
21900668,POR,DAL,2020-01-23,125,133,239,46,91,0.505,21,39,0.538,12,15,0.8,11,32,43,20,4,4,12,20,-8.0,48,93,0.516,22,47,0.468,15,24,0.625,12,29,41,27,5,7,8,17,8.0,False,False,2019-20
21900669,CHA,MIL,2020-01-24,103,116,240,32,86,0.372,14,39,0.359,25,30,0.833,8,31,39,24,6,3,13,22,-13.0,44,87,0.506,10,36,0.278,18,24,0.75,12,41,53,26,8,8,15,22,13.0,False,False,2019-20
21900670,DET,MEM,2020-01-24,112,125,240,39,91,0.429,11,32,0.344,23,31,0.742,10,27,37,23,8,1,7,23,-13.0,43,79,0.544,11,22,0.5,28,31,0.903,8,41,49,27,6,4,14,23,13.0,False,False,2019-20
21900671,ORL,BOS,2020-01-24,98,109,240,36,90,0.4,12,37,0.324,14,19,0.737,13,33,46,18,5,1,14,14,-11.0,40,86,0.465,14,35,0.4,15,18,0.833,9,35,44,27,10,7,13,20,11.0,False,False,2019-20
21900672,NYK,TOR,2020-01-24,112,118,240,42,85,0.494,13,36,0.361,15,21,0.714,14,32,46,26,5,4,14,21,-6.0,41,81,0.506,17,35,0.486,19,23,0.826,5,26,31,25,10,6,7,20,6.0,False,False,2019-20
21900673,MIA,LAC,2020-01-24,117,122,240,40,93,0.43,13,44,0.295,24,29,0.828,9,36,45,25,4,4,9,19,-5.0,43,94,0.457,16,35,0.457,20,23,0.87,11,37,48,33,5,3,8,21,5.0,False,False,2019-20
21900674,CHI,SAC,2020-01-24,81,98,240,31,79,0.392,8,37,0.216,11,14,0.786,8,35,43,23,6,4,19,21,-17.0,35,81,0.432,10,32,0.313,18,21,0.857,7,35,42,24,8,8,13,20,17.0,False,False,2019-20
21900675,MIN,HOU,2020-01-24,124,131,241,48,98,0.49,11,32,0.344,17,20,0.85,13,38,51,28,8,8,17,26,-7.0,47,91,0.516,11,32,0.344,26,31,0.839,5,30,35,24,11,9,11,18,7.0,False,False,2019-20
21900676,NOP,DEN,2020-01-24,106,113,239,38,82,0.463,12,27,0.444,18,30,0.6,12,33,45,24,8,7,17,17,-7.0,40,106,0.377,13,41,0.317,20,20,1.0,24,32,56,26,14,6,11,19,7.0,False,False,2019-20
21900677,OKC,ATL,2020-01-24,140,111,239,50,86,0.581,14,25,0.56,26,34,0.765,6,39,45,28,6,5,14,20,29.0,42,92,0.457,11,36,0.306,16,20,0.8,10,27,37,24,6,7,11,27,-29.0,False,False,2019-20
21900678,SAS,PHX,2020-01-24,99,103,241,33,78,0.423,5,25,0.2,28,33,0.848,10,33,43,19,9,8,14,22,-4.0,39,84,0.464,8,29,0.276,17,21,0.81,10,32,42,25,6,4,13,27,4.0,False,False,2019-20
21900679,GSW,IND,2020-01-24,118,129,242,40,82,0.488,19,39,0.487,19,23,0.826,7,31,38,31,6,3,20,16,-11.0,50,87,0.575,17,28,0.607,12,13,0.923,5,31,36,35,15,4,10,20,11.0,False,False,2019-20
21900680,UTA,DAL,2020-01-25,112,107,239,40,91,0.44,15,43,0.349,17,22,0.773,12,42,54,22,5,6,13,21,5.0,42,97,0.433,16,41,0.39,7,13,0.538,10,34,44,19,6,3,9,24,-5.0,False,False,2019-20
21900681,DET,BKN,2020-01-25,111,121,264,43,104,0.413,13,35,0.371,12,18,0.667,14,38,52,20,5,3,8,25,-10.0,42,94,0.447,15,42,0.357,22,25,0.88,11,44,55,19,3,5,10,17,10.0,False,False,2019-20
21900682,CLE,CHI,2020-01-25,106,118,241,42,84,0.5,13,30,0.433,9,11,0.818,11,32,43,30,5,1,21,20,-12.0,44,85,0.518,12,33,0.364,18,24,0.75,7,29,36,24,15,2,9,16,12.0,False,False,2019-20
21900683,MIN,OKC,2020-01-25,104,113,239,40,90,0.444,12,43,0.279,12,18,0.667,7,34,41,33,9,4,13,21,-9.0,39,80,0.488,11,24,0.458,24,25,0.96,3,40,43,20,8,9,11,14,9.0,False,False,2019-20
21900684,PHI,LAL,2020-01-25,108,91,241,41,78,0.526,13,37,0.351,13,19,0.684,8,33,41,19,12,3,21,18,17.0,35,76,0.461,6,31,0.194,15,23,0.652,6,29,35,23,12,1,21,18,-17.0,False,False,2019-20
21900685,DEN,HOU,2020-01-26,117,110,239,44,93,0.473,11,28,0.393,18,20,0.9,11,31,42,28,10,3,14,23,7.0,40,88,0.455,11,33,0.333,19,27,0.704,15,29,44,19,6,7,16,21,-7.0,False,True,2019-20
21900686,SAS,TOR,2020-01-26,106,110,240,34,82,0.415,16,37,0.432,22,24,0.917,7,41,48,27,5,8,16,15,-4.0,41,99,0.414,16,50,0.32,12,15,0.8,14,36,50,31,11,2,8,22,4.0,False,False,2019-20
21900687,ATL,WAS,2020-01-26,152,133,240,54,93,0.581,15,35,0.429,29,34,0.853,12,36,48,30,7,3,14,35,19.0,42,88,0.477,11,33,0.333,38,42,0.905,8,26,34,20,5,7,11,26,-19.0,False,False,2019-20
21900688,NYK,BKN,2020-01-26,110,97,242,49,92,0.533,6,19,0.316,6,13,0.462,14,34,48,19,7,8,13,23,13.0,34,81,0.42,13,39,0.333,16,23,0.696,7,27,34,21,6,4,14,14,-13.0,False,True,2019-20
21900689,ORL,LAC,2020-01-26,97,112,240,34,95,0.358,7,32,0.219,22,32,0.688,16,28,44,27,9,7,6,23,-15.0,37,79,0.468,13,30,0.433,25,29,0.862,12,41,53,20,2,7,17,26,15.0,False,False,2019-20
21900690,MEM,PHX,2020-01-26,114,109,241,44,84,0.524,8,19,0.421,18,26,0.692,8,38,46,25,10,8,25,27,5.0,35,92,0.38,11,29,0.379,28,35,0.8,12,30,42,23,14,7,17,27,-5.0,False,False,2019-20
21900691,NOP,BOS,2020-01-26,123,108,240,44,92,0.478,16,36,0.444,19,29,0.655,18,36,54,31,7,5,18,21,15.0,41,89,0.461,8,33,0.242,18,22,0.818,7,30,37,21,6,5,16,29,-15.0,False,False,2019-20
21900692,POR,IND,2020-01-26,139,129,241,49,90,0.544,20,35,0.571,21,25,0.84,12,31,43,27,1,7,15,21,10.0,48,93,0.516,13,28,0.464,20,21,0.952,6,25,31,31,5,2,6,19,-10.0,False,False,2019-20
21900693,DET,CLE,2020-01-27,100,115,239,38,84,0.452,12,35,0.343,12,17,0.706,9,28,37,18,8,7,17,20,-15.0,48,96,0.5,9,24,0.375,10,13,0.769,11,34,45,25,9,6,13,21,15.0,False,False,2019-20
21900694,MIA,ORL,2020-01-27,113,92,239,42,79,0.532,14,28,0.5,15,16,0.938,3,38,41,31,2,9,10,18,21.0,33,89,0.371,11,37,0.297,15,19,0.789,11,30,41,23,7,6,5,13,-21.0,False,False,2019-20
21900695,CHI,SAS,2020-01-27,110,109,240,42,93,0.452,14,37,0.378,12,15,0.8,14,36,50,28,8,2,9,23,1.0,38,82,0.463,10,25,0.4,23,34,0.676,12,35,47,21,2,6,11,12,-1.0,False,False,2019-20
21900696,MIN,SAC,2020-01-27,129,133,265,43,89,0.483,23,46,0.5,20,33,0.606,10,35,45,29,7,8,20,27,-4.0,44,88,0.5,18,40,0.45,27,34,0.794,9,35,44,27,6,8,15,27,4.0,False,False,2019-20
21900697,OKC,DAL,2020-01-27,97,107,242,34,86,0.395,12,30,0.4,17,19,0.895,6,42,48,23,2,4,8,11,-10.0,41,99,0.414,19,51,0.373,6,9,0.667,12,44,56,21,3,3,7,16,10.0,False,False,2019-20
21900698,UTA,HOU,2020-01-27,117,126,240,43,85,0.506,12,42,0.286,19,26,0.731,2,36,38,24,7,3,17,33,-9.0,38,81,0.469,15,40,0.375,35,49,0.714,6,34,40,14,11,4,15,25,9.0,False,False,2019-20
21900699,CHA,NYK,2020-01-28,97,92,241,34,88,0.386,8,32,0.25,21,27,0.778,16,35,51,22,5,4,13,14,5.0,38,86,0.442,9,32,0.281,7,11,0.636,8,34,42,17,5,7,13,26,-5.0,False,False,2019-20
21900700,CLE,NOP,2020-01-28,111,125,241,42,97,0.433,11,34,0.324,16,18,0.889,14,32,46,25,7,2,11,20,-14.0,47,88,0.534,13,34,0.382,18,24,0.75,7,34,41,29,9,11,16,16,14.0,False,False,2019-20
21900701,MIA,BOS,2020-01-28,101,109,238,33,89,0.371,9,37,0.243,26,31,0.839,11,34,45,15,11,2,10,21,-8.0,39,83,0.47,13,36,0.361,18,24,0.75,11,37,48,24,5,8,14,22,8.0,False,False,2019-20
21900702,PHI,GSW,2020-01-28,115,104,240,42,82,0.512,11,32,0.344,20,26,0.769,2,42,44,28,5,3,14,18,11.0,37,87,0.425,15,40,0.375,15,21,0.714,6,34,40,29,6,3,13,24,-11.0,False,True,2019-20
21900703,TOR,ATL,2020-01-28,130,114,240,48,97,0.495,13,43,0.302,21,27,0.778,10,42,52,26,10,6,12,26,16.0,41,92,0.446,12,47,0.255,20,25,0.8,10,34,44,28,10,2,18,23,-16.0,False,False,2019-20
21900704,MEM,DEN,2020-01-28,104,96,241,46,82,0.561,6,18,0.333,6,14,0.429,6,35,41,32,12,11,16,18,8.0,32,86,0.372,17,45,0.378,15,18,0.833,13,31,44,23,9,4,19,16,-8.0,False,False,2019-20
21900705,MIL,WAS,2020-01-28,151,131,241,50,90,0.556,19,37,0.514,32,35,0.914,11,35,46,31,3,3,14,26,20.0,44,94,0.468,14,32,0.438,29,34,0.853,11,24,35,28,6,6,10,27,-20.0,False,False,2019-20
21900706,DAL,PHX,2020-01-28,104,133,241,37,83,0.446,7,33,0.212,23,27,0.852,8,25,33,19,6,0,15,18,-29.0,51,86,0.593,12,28,0.429,19,21,0.905,8,31,39,34,10,4,11,25,29.0,False,False,2019-20
21900708,IND,CHI,2020-01-29,115,106,265,46,89,0.517,7,27,0.259,16,22,0.727,13,33,46,26,8,2,17,14,9.0,45,85,0.529,6,33,0.182,10,15,0.667,6,28,34,26,10,3,18,17,-9.0,False,False,2019-20
21900709,BKN,DET,2020-01-29,125,115,241,43,85,0.506,15,39,0.385,24,30,0.8,8,29,37,26,8,7,9,19,10.0,42,83,0.506,10,26,0.385,21,28,0.75,9,32,41,25,6,5,16,20,-10.0,False,False,2019-20
21900710,NYK,MEM,2020-01-29,106,127,241,39,91,0.429,9,28,0.321,19,29,0.655,11,35,46,26,9,6,16,22,-21.0,43,86,0.5,13,28,0.464,28,33,0.848,7,37,44,25,7,3,11,22,21.0,False,False,2019-20
21900711,SAS,UTA,2020-01-29,127,120,239,46,82,0.561,8,31,0.258,27,30,0.9,4,31,35,23,5,2,9,27,7.0,37,84,0.44,14,38,0.368,32,46,0.696,12,31,43,18,4,0,13,22,-7.0,False,False,2019-20
21900712,POR,HOU,2020-01-29,125,112,240,46,89,0.517,13,36,0.361,20,27,0.741,10,40,50,24,8,8,18,20,13.0,40,94,0.426,17,47,0.362,15,18,0.833,9,30,39,21,8,5,15,23,-13.0,False,False,2019-20
21900713,SAC,OKC,2020-01-29,100,120,241,42,91,0.462,9,39,0.231,7,11,0.636,11,28,39,22,6,2,13,22,-20.0,44,88,0.5,15,34,0.441,17,20,0.85,10,35,45,32,9,5,13,17,20.0,False,False,2019-20
21900714,CLE,TOR,2020-01-30,109,115,240,42,90,0.467,13,36,0.361,12,14,0.857,15,37,52,23,7,3,21,21,-6.0,41,84,0.488,12,32,0.375,21,28,0.75,9,28,37,23,13,3,13,20,6.0,False,False,2019-20
21900715,WAS,CHA,2020-01-30,121,107,241,41,86,0.477,14,37,0.378,25,27,0.926,19,38,57,24,3,6,18,22,14.0,43,99,0.434,9,30,0.3,12,19,0.632,16,22,38,32,9,4,7,24,-14.0,False,False,2019-20
21900716,ATL,PHI,2020-01-30,127,117,239,42,87,0.483,11,35,0.314,32,37,0.865,10,38,48,29,5,4,16,29,10.0,38,82,0.463,9,31,0.29,32,45,0.711,8,34,42,22,11,2,12,21,-10.0,False,False,2019-20
21900717,BOS,GSW,2020-01-30,119,104,241,42,88,0.477,15,35,0.429,20,22,0.909,14,37,51,27,12,4,22,24,15.0,33,77,0.429,12,39,0.308,26,30,0.867,3,27,30,24,11,6,16,19,-15.0,False,False,2019-20
21900718,DEN,UTA,2020-01-30,106,100,240,40,85,0.471,9,27,0.333,17,21,0.81,8,35,43,25,7,5,9,16,6.0,36,78,0.462,17,37,0.459,11,17,0.647,5,30,35,24,4,6,16,17,-6.0,False,False,2019-20
21900719,LAC,SAC,2020-01-30,103,124,239,35,92,0.38,13,31,0.419,20,25,0.8,11,28,39,26,6,6,15,20,-21.0,44,88,0.5,21,41,0.512,15,18,0.833,11,36,47,27,11,8,10,21,21.0,False,False,2019-20
21900720,DET,TOR,2020-01-31,92,105,243,28,79,0.354,11,36,0.306,25,34,0.735,13,32,45,18,5,6,15,12,-13.0,44,85,0.518,9,27,0.333,8,11,0.727,7,35,42,26,6,7,14,27,13.0,False,False,2019-20
21900721,BKN,CHI,2020-01-31,133,118,239,50,80,0.625,15,31,0.484,18,25,0.72,5,32,37,31,8,5,20,21,15.0,42,86,0.488,12,34,0.353,22,26,0.846,11,27,38,27,7,3,13,21,-15.0,False,False,2019-20
21900722,HOU,DAL,2020-01-31,128,121,239,45,98,0.459,21,45,0.467,17,20,0.85,7,30,37,25,11,5,6,20,7.0,43,90,0.478,14,36,0.389,21,27,0.778,14,38,52,29,2,9,17,18,-7.0,False,False,2019-20
21900723,NOP,MEM,2020-01-31,139,111,241,51,95,0.537,15,34,0.441,22,26,0.846,16,41,57,30,8,4,19,22,28.0,45,96,0.469,6,31,0.194,15,26,0.577,11,23,34,17,10,8,11,21,-28.0,False,False,2019-20
21900724,MIL,DEN,2020-01-31,115,127,239,43,95,0.453,12,40,0.3,17,26,0.654,7,39,46,29,7,5,13,14,-12.0,48,100,0.48,22,46,0.478,9,9,1.0,7,43,50,29,8,10,12,19,12.0,False,False,2019-20
21900725,PHX,OKC,2020-01-31,107,111,240,36,76,0.474,9,24,0.375,26,29,0.897,11,29,40,20,6,6,19,25,-4.0,42,97,0.433,7,31,0.226,20,22,0.909,15,26,41,26,13,4,12,24,4.0,False,False,2019-20
21900726,LAL,POR,2020-01-31,119,127,240,45,96,0.469,11,32,0.344,18,28,0.643,19,43,62,28,2,10,18,21,-8.0,49,97,0.505,13,36,0.361,16,21,0.762,6,34,40,25,10,8,5,22,8.0,False,False,2019-20
21900727,LAC,MIN,2020-02-01,118,106,238,45,98,0.459,12,34,0.353,16,18,0.889,12,38,50,20,8,7,13,30,12.0,34,84,0.405,7,39,0.179,31,37,0.838,6,38,44,24,9,4,17,20,-12.0,False,False,2019-20
21900728,IND,NYK,2020-02-01,85,92,241,32,76,0.421,8,24,0.333,13,21,0.619,4,30,34,21,4,1,11,20,-7.0,34,82,0.415,7,26,0.269,17,23,0.739,14,43,57,19,5,1,12,20,7.0,False,False,2019-20
21900729,ORL,MIA,2020-02-01,89,102,240,33,83,0.398,9,33,0.273,14,17,0.824,7,32,39,21,5,5,9,19,-13.0,33,77,0.429,15,33,0.455,21,26,0.808,10,38,48,24,6,8,13,16,13.0,False,False,2019-20
21900730,CLE,GSW,2020-02-01,112,131,242,41,95,0.432,16,44,0.364,14,14,1.0,13,33,46,26,8,3,15,15,-19.0,48,90,0.533,18,35,0.514,17,19,0.895,10,34,44,39,11,10,11,16,19.0,False,False,2019-20
21900731,WAS,BKN,2020-02-01,113,107,240,44,100,0.44,9,32,0.281,16,26,0.615,18,33,51,21,9,8,9,20,6.0,39,94,0.415,16,47,0.34,13,21,0.619,12,41,53,25,5,7,15,22,-6.0,False,False,2019-20
21900732,BOS,PHI,2020-02-01,116,95,239,38,80,0.475,8,30,0.267,32,41,0.78,9,33,42,15,9,2,10,20,21.0,31,84,0.369,7,33,0.212,26,31,0.839,13,34,47,15,6,3,14,27,-21.0,False,False,2019-20
21900733,DAL,ATL,2020-02-01,123,100,240,44,94,0.468,20,39,0.513,15,16,0.938,10,43,53,26,6,8,9,14,23.0,37,91,0.407,10,33,0.303,16,21,0.762,10,40,50,19,6,4,11,15,-23.0,False,False,2019-20
21900734,SAS,CHA,2020-02-01,114,90,240,45,87,0.517,10,28,0.357,14,21,0.667,7,37,44,27,13,2,10,14,24.0,35,83,0.422,10,36,0.278,10,12,0.833,6,31,37,29,5,7,17,18,-24.0,False,False,2019-20
21900735,POR,UTA,2020-02-01,124,107,240,47,92,0.511,15,29,0.517,15,18,0.833,14,37,51,20,4,5,12,19,17.0,40,94,0.426,18,41,0.439,9,9,1.0,11,26,37,19,6,4,9,17,-17.0,False,False,2019-20
21900736,SAC,LAL,2020-02-01,113,129,240,39,91,0.429,14,44,0.318,21,26,0.808,13,31,44,21,5,4,16,24,-16.0,44,86,0.512,19,43,0.442,22,27,0.815,11,35,46,33,10,5,14,22,16.0,False,False,2019-20
21900737,DET,DEN,2020-02-02,128,123,265,48,94,0.511,14,31,0.452,18,24,0.75,11,32,43,33,4,2,11,22,5.0,48,96,0.5,10,32,0.313,17,22,0.773,14,33,47,30,7,7,9,19,-5.0,False,False,2019-20
21900738,HOU,NOP,2020-02-02,117,109,241,41,105,0.39,16,51,0.314,19,22,0.864,11,32,43,22,14,3,7,18,8.0,42,94,0.447,10,33,0.303,15,20,0.75,16,47,63,21,6,6,21,16,-8.0,False,False,2019-20
21900739,MIL,PHX,2020-02-02,129,108,240,48,97,0.495,15,38,0.395,18,27,0.667,16,44,60,30,4,12,16,25,21.0,41,104,0.394,6,23,0.261,20,23,0.87,15,34,49,20,8,3,10,24,-21.0,False,True,2019-20
21900740,TOR,CHI,2020-02-02,129,102,240,47,84,0.56,16,34,0.471,19,23,0.826,12,34,46,28,6,5,15,18,27.0,35,90,0.389,15,48,0.313,17,26,0.654,17,24,41,25,10,0,16,21,-27.0,False,False,2019-20
21900741,CHA,ORL,2020-02-03,100,112,241,41,89,0.461,9,31,0.29,9,14,0.643,15,31,46,24,8,2,12,16,-12.0,43,80,0.538,16,34,0.471,10,17,0.588,8,29,37,35,7,3,9,12,12.0,False,False,2019-20
21900742,CLE,NYK,2020-02-03,134,139,264,52,92,0.565,18,35,0.514,12,18,0.667,5,29,34,34,6,3,14,18,-5.0,57,102,0.559,10,26,0.385,15,21,0.714,12,34,46,33,11,1,12,18,5.0,False,False,2019-20
21900743,IND,DAL,2020-02-03,103,112,240,44,96,0.458,7,34,0.206,8,11,0.727,8,32,40,28,7,6,4,18,-9.0,36,86,0.419,18,45,0.4,22,23,0.957,12,39,51,20,3,2,12,15,9.0,False,False,2019-20
21900744,WAS,GSW,2020-02-03,117,125,239,42,83,0.506,9,22,0.409,24,29,0.828,2,33,35,28,6,4,11,24,-8.0,43,87,0.494,15,30,0.5,24,31,0.774,12,32,44,31,8,6,14,25,8.0,False,False,2019-20
21900745,ATL,BOS,2020-02-03,115,123,239,42,84,0.5,12,30,0.4,19,21,0.905,6,26,32,22,9,6,17,19,-8.0,48,90,0.533,12,29,0.414,15,17,0.882,11,33,44,21,10,5,15,22,8.0,False,False,2019-20
21900746,BKN,PHX,2020-02-03,119,97,242,43,89,0.483,15,34,0.441,18,21,0.857,10,34,44,28,8,5,17,26,22.0,39,90,0.433,6,17,0.353,13,18,0.722,14,29,43,23,7,6,16,21,-22.0,False,False,2019-20
21900747,MIA,PHI,2020-02-03,137,106,238,48,85,0.565,16,32,0.5,25,30,0.833,6,29,35,27,8,1,3,18,31.0,36,83,0.434,13,38,0.342,21,25,0.84,14,30,44,24,3,1,14,21,-31.0,False,False,2019-20
21900748,MEM,DET,2020-02-03,96,82,241,42,90,0.467,2,17,0.118,10,12,0.833,7,40,47,27,6,12,11,18,14.0,34,98,0.347,8,26,0.308,6,9,0.667,16,35,51,21,6,2,14,13,-14.0,False,False,2019-20
21900749,SAC,MIN,2020-02-03,113,109,239,38,75,0.507,14,27,0.519,23,31,0.742,7,27,34,26,7,7,16,20,4.0,37,85,0.435,13,38,0.342,22,28,0.786,14,31,45,25,12,6,16,25,-4.0,False,False,2019-20
21900750,LAC,SAS,2020-02-03,108,105,239,39,84,0.464,11,27,0.407,19,24,0.792,5,46,51,28,3,2,12,18,3.0,40,95,0.421,12,37,0.324,13,16,0.813,6,40,46,21,5,9,6,20,-3.0,False,False,2019-20
21900751,NOP,MIL,2020-02-04,108,120,242,38,99,0.384,14,49,0.286,18,24,0.75,8,41,49,26,10,6,17,17,-12.0,48,102,0.471,11,36,0.306,13,17,0.765,8,45,53,34,11,7,17,19,12.0,False,False,2019-20
21900752,HOU,CHA,2020-02-04,125,110,240,43,97,0.443,20,60,0.333,19,23,0.826,7,34,41,25,11,5,4,19,15.0,39,83,0.47,13,33,0.394,19,24,0.792,12,41,53,22,2,2,17,18,-15.0,False,False,2019-20
21900753,DEN,POR,2020-02-04,127,99,241,46,90,0.511,17,34,0.5,18,25,0.72,12,38,50,30,5,7,13,22,28.0,36,91,0.396,9,31,0.29,18,22,0.818,9,27,36,16,5,6,9,22,-28.0,False,False,2019-20
21900754,LAL,SAS,2020-02-04,129,102,239,50,85,0.588,12,28,0.429,17,25,0.68,12,46,58,28,5,4,14,15,27.0,40,91,0.44,13,27,0.481,9,15,0.6,7,21,28,21,6,2,6,16,-27.0,False,False,2019-20
21900755,DET,PHX,2020-02-05,116,108,239,46,95,0.484,12,28,0.429,12,16,0.75,14,28,42,31,9,2,6,15,8.0,42,77,0.545,12,26,0.462,12,15,0.8,7,30,37,29,4,5,15,21,-8.0,False,False,2019-20
21900756,BOS,ORL,2020-02-05,116,100,240,46,86,0.535,13,23,0.565,11,16,0.688,6,35,41,23,10,6,12,19,16.0,32,75,0.427,13,31,0.419,23,30,0.767,9,30,39,20,10,6,17,13,-16.0,False,False,2019-20
21900757,BKN,GSW,2020-02-05,129,88,240,51,100,0.51,14,34,0.412,13,15,0.867,14,51,65,29,4,1,13,15,41.0,35,96,0.365,5,39,0.128,13,18,0.722,7,27,34,20,6,7,7,14,-41.0,False,False,2019-20
21900758,TOR,IND,2020-02-05,119,118,241,43,86,0.5,12,32,0.375,21,24,0.875,7,30,37,27,12,0,10,17,1.0,43,82,0.524,19,39,0.487,13,16,0.813,8,34,42,29,6,5,18,18,-1.0,False,True,2019-20
